"Time","smart plug measure","timestamp"
2022-09-16 15:03:10,6.26,1663333389.16
2022-09-16 15:03:15,6.41,1663333394.16
2022-09-16 15:03:20,6.41,1663333399.16
2022-09-16 15:03:25,6.41,1663333404.16
2022-09-16 15:03:30,6.41,1663333409.16
2022-09-16 15:03:35,37.67,1663333414.16
2022-09-16 15:03:40,37.67,1663333419.16
2022-09-16 15:03:45,37.67,1663333424.16
2022-09-16 15:03:50,37.67,1663333429.16
2022-09-16 15:03:55,31.38,1663333434.16
2022-09-16 15:04:00,31.38,1663333439.16
2022-09-16 15:04:05,31.38,1663333444.16
2022-09-16 15:04:10,31.38,1663333449.16
2022-09-16 15:04:15,30.49,1663333454.16
2022-09-16 15:04:20,30.87,1663333459.16
2022-09-16 15:04:25,30.87,1663333464.16
2022-09-16 15:04:30,30.87,1663333469.16
2022-09-16 15:04:35,25.29,1663333474.16
2022-09-16 15:04:40,25.29,1663333479.16
2022-09-16 15:04:45,25.19,1663333484.16
2022-09-16 15:04:50,25.19,1663333489.16
2022-09-16 15:04:55,30.02,1663333494.16
2022-09-16 15:05:00,30.02,1663333499.16
2022-09-16 15:05:05,30.02,1663333504.16
2022-09-16 15:05:10,30.02,1663333509.16
2022-09-16 15:05:15,22.92,1663333514.16
2022-09-16 15:05:20,22.92,1663333519.16
2022-09-16 15:05:25,22.92,1663333524.16
2022-09-16 15:05:30,22.92,1663333529.16
2022-09-16 15:05:35,22.07,1663333534.16
2022-09-16 15:05:40,22.07,1663333539.16
2022-09-16 15:05:45,22.07,1663333544.16
2022-09-16 15:05:50,22.07,1663333549.16
2022-09-16 15:05:55,27.62,1663333554.16
2022-09-16 15:06:00,27.62,1663333559.16
2022-09-16 15:06:05,27.62,1663333564.16
2022-09-16 15:06:10,27.62,1663333569.16
2022-09-16 15:06:15,22.92,1663333574.16
2022-09-16 15:06:20,22.92,1663333579.16
2022-09-16 15:06:25,22.92,1663333584.16
2022-09-16 15:06:30,22.92,1663333589.16
2022-09-16 15:06:35,22.52,1663333594.16
2022-09-16 15:06:40,22.52,1663333599.16
2022-09-16 15:06:45,22.52,1663333604.16
2022-09-16 15:06:50,22.52,1663333609.16
2022-09-16 15:06:55,26.09,1663333614.16
2022-09-16 15:07:00,26.09,1663333619.16
2022-09-16 15:07:05,26.09,1663333624.16
2022-09-16 15:07:10,26.09,1663333629.16
2022-09-16 15:07:15,19.72,1663333634.16
2022-09-16 15:07:20,19.72,1663333639.16
2022-09-16 15:07:25,19.85,1663333644.16
2022-09-16 15:07:30,19.85,1663333649.16
2022-09-16 15:07:35,24.42,1663333654.16
2022-09-16 15:07:40,24.42,1663333659.16
2022-09-16 15:07:45,24.42,1663333664.16
2022-09-16 15:07:50,24.42,1663333669.16
2022-09-16 15:07:55,20.68,1663333674.16
2022-09-16 15:08:00,20.68,1663333679.16
2022-09-16 15:08:05,20.68,1663333684.16
2022-09-16 15:08:10,20.68,1663333689.16
2022-09-16 15:08:15,20.49,1663333694.16
2022-09-16 15:08:20,20.49,1663333699.16
2022-09-16 15:08:25,20.49,1663333704.16
2022-09-16 15:08:30,20.49,1663333709.16
2022-09-16 15:08:35,22.15,1663333714.16
2022-09-16 15:08:40,22.15,1663333719.16
2022-09-16 15:08:45,22.15,1663333724.16
2022-09-16 15:08:50,22.15,1663333729.16
2022-09-16 15:08:55,23.52,1663333734.16
2022-09-16 15:09:00,23.52,1663333739.16
2022-09-16 15:09:05,23.52,1663333744.16
2022-09-16 15:09:10,23.52,1663333749.16
2022-09-16 15:09:15,21.24,1663333754.16
2022-09-16 15:09:20,21.24,1663333759.16
2022-09-16 15:09:25,21.24,1663333764.16
2022-09-16 15:09:30,21.24,1663333769.16
2022-09-16 15:09:35,19.16,1663333774.16
2022-09-16 15:09:40,19.16,1663333779.16
2022-09-16 15:09:45,19.16,1663333784.16
2022-09-16 15:09:50,19.16,1663333789.16
2022-09-16 15:09:55,20.42,1663333794.16
2022-09-16 15:10:00,20.42,1663333799.16
2022-09-16 15:10:05,20.42,1663333804.16
2022-09-16 15:10:10,20.42,1663333809.16
2022-09-16 15:10:15,6.35,1663333814.16
2022-09-16 15:10:20,6.35,1663333819.16
2022-09-16 15:10:25,6.35,1663333824.16
2022-09-16 15:10:30,6.35,1663333829.16
2022-09-16 15:10:35,6.09,1663333834.16
2022-09-16 15:10:40,6.09,1663333839.16
2022-09-16 15:10:45,6.09,1663333844.16
2022-09-16 15:10:50,6.09,1663333849.16
2022-09-16 15:10:55,5.88,1663333854.16
2022-09-16 15:11:00,5.88,1663333859.16
2022-09-16 15:11:05,5.88,1663333864.16
2022-09-16 15:11:10,5.88,1663333869.16
2022-09-16 15:11:15,5.83,1663333874.16
2022-09-16 15:11:20,5.83,1663333879.16
2022-09-16 15:11:25,5.83,1663333884.16
2022-09-16 15:11:30,5.83,1663333889.16
2022-09-16 15:11:35,22.13,1663333894.16
2022-09-16 15:11:40,22.13,1663333899.16
2022-09-16 15:11:45,22.13,1663333904.16
2022-09-16 15:11:50,22.13,1663333909.16
2022-09-16 15:11:55,28.07,1663333914.16
2022-09-16 15:12:00,28.07,1663333919.16
2022-09-16 15:12:05,28.07,1663333924.16
2022-09-16 15:12:10,28.07,1663333929.16
2022-09-16 15:12:15,26.51,1663333934.16
2022-09-16 15:12:20,26.51,1663333939.16
2022-09-16 15:12:25,26.51,1663333944.16
2022-09-16 15:12:30,26.51,1663333949.16
2022-09-16 15:12:35,25.83,1663333954.16
2022-09-16 15:12:40,25.83,1663333959.16
2022-09-16 15:12:45,25.83,1663333964.16
2022-09-16 15:12:50,25.83,1663333969.16
2022-09-16 15:12:55,25.96,1663333974.16
2022-09-16 15:13:00,25.96,1663333979.16
2022-09-16 15:13:05,25.96,1663333984.16
2022-09-16 15:13:10,25.96,1663333989.16
2022-09-16 15:13:15,24.33,1663333994.16
2022-09-16 15:13:20,24.33,1663333999.16
2022-09-16 15:13:25,24.33,1663334004.16
2022-09-16 15:13:30,24.33,1663334009.16
2022-09-16 15:13:35,22.94,1663334014.16
2022-09-16 15:13:40,22.94,1663334019.16
2022-09-16 15:13:45,22.94,1663334024.16
2022-09-16 15:13:50,22.94,1663334029.16
2022-09-16 15:13:55,25.06,1663334034.16
2022-09-16 15:14:00,25.06,1663334039.16
2022-09-16 15:14:05,24.78,1663334044.16
2022-09-16 15:14:10,24.78,1663334049.16
2022-09-16 15:14:15,23.41,1663334054.16
2022-09-16 15:14:20,23.41,1663334059.16
2022-09-16 15:14:25,23.41,1663334064.16
2022-09-16 15:14:30,23.41,1663334069.16
2022-09-16 15:14:35,21.51,1663334074.16
2022-09-16 15:14:40,21.51,1663334079.16
2022-09-16 15:14:45,21.58,1663334084.16
2022-09-16 15:14:50,21.58,1663334089.16
2022-09-16 15:14:55,21.90,1663334094.16
2022-09-16 15:15:00,21.90,1663334099.16
2022-09-16 15:15:05,21.90,1663334104.16
2022-09-16 15:15:10,21.90,1663334109.16
2022-09-16 15:15:15,22.22,1663334114.16
2022-09-16 15:15:20,22.22,1663334119.16
2022-09-16 15:15:25,22.22,1663334124.16
2022-09-16 15:15:30,22.22,1663334129.16
2022-09-16 15:15:35,23.71,1663334134.16
2022-09-16 15:15:40,23.71,1663334139.16
2022-09-16 15:15:45,23.71,1663334144.16
2022-09-16 15:15:50,23.71,1663334149.16
2022-09-16 15:15:55,23.26,1663334154.16
2022-09-16 15:16:00,23.26,1663334159.16
2022-09-16 15:16:05,23.26,1663334164.16
2022-09-16 15:16:10,23.26,1663334169.16
2022-09-16 15:16:15,24.20,1663334174.16
2022-09-16 15:16:20,24.20,1663334179.16
2022-09-16 15:16:25,24.20,1663334184.16
2022-09-16 15:16:30,24.20,1663334189.16
2022-09-16 15:16:35,26.75,1663334194.16
2022-09-16 15:16:40,26.75,1663334199.16
2022-09-16 15:16:45,26.75,1663334204.16
2022-09-16 15:16:50,26.75,1663334209.16
2022-09-16 15:16:55,22.95,1663334214.16
2022-09-16 15:17:00,22.95,1663334219.16
2022-09-16 15:17:05,22.95,1663334224.16
2022-09-16 15:17:10,22.95,1663334229.16
2022-09-16 15:17:15,21.73,1663334234.16
2022-09-16 15:17:20,21.73,1663334239.16
2022-09-16 15:17:25,21.73,1663334244.16
2022-09-16 15:17:30,21.73,1663334249.16
2022-09-16 15:17:35,23.35,1663334254.16
2022-09-16 15:17:40,23.35,1663334259.16
2022-09-16 15:17:45,23.35,1663334264.16
2022-09-16 15:17:50,23.35,1663334269.16
2022-09-16 15:17:55,23.03,1663334274.16
2022-09-16 15:18:00,23.03,1663334279.16
2022-09-16 15:18:05,23.03,1663334284.16
2022-09-16 15:18:10,23.03,1663334289.16
2022-09-16 15:18:15,6.22,1663334294.16
2022-09-16 15:18:20,6.22,1663334299.16
2022-09-16 15:18:25,6.22,1663334304.16
2022-09-16 15:18:30,6.22,1663334309.16
2022-09-16 15:18:35,6.07,1663334314.16
2022-09-16 15:18:40,6.07,1663334319.16
2022-09-16 15:18:45,6.07,1663334324.16
2022-09-16 15:18:50,6.07,1663334329.16
2022-09-16 15:18:55,6.07,1663334334.16
2022-09-16 15:19:00,6.07,1663334339.16
2022-09-16 15:19:05,6.07,1663334344.16
2022-09-16 15:19:10,6.07,1663334349.16
2022-09-16 15:19:15,5.83,1663334354.16
2022-09-16 15:19:20,5.83,1663334359.16
2022-09-16 15:19:25,5.83,1663334364.16
2022-09-16 15:19:30,5.83,1663334369.16
2022-09-16 15:19:35,41.30,1663334374.16
2022-09-16 15:19:40,41.30,1663334379.16
2022-09-16 15:19:45,41.30,1663334384.16
2022-09-16 15:19:50,41.30,1663334389.16
2022-09-16 15:19:55,27.09,1663334394.16
2022-09-16 15:20:00,27.09,1663334399.16
2022-09-16 15:20:05,27.09,1663334404.16
2022-09-16 15:20:10,27.09,1663334409.16
2022-09-16 15:20:15,27.69,1663334414.16
2022-09-16 15:20:20,27.69,1663334419.16
2022-09-16 15:20:25,27.69,1663334424.16
2022-09-16 15:20:30,27.69,1663334429.16
2022-09-16 15:20:35,28.44,1663334434.16
2022-09-16 15:20:40,28.44,1663334439.16
2022-09-16 15:20:45,28.44,1663334444.16
2022-09-16 15:20:50,28.44,1663334449.16
2022-09-16 15:20:55,28.35,1663334454.16
2022-09-16 15:21:00,28.35,1663334459.16
2022-09-16 15:21:05,28.35,1663334464.16
2022-09-16 15:21:10,28.35,1663334469.16
2022-09-16 15:21:15,25.74,1663334474.16
2022-09-16 15:21:20,25.74,1663334479.16
2022-09-16 15:21:25,25.74,1663334484.16
2022-09-16 15:21:30,25.74,1663334489.16
2022-09-16 15:21:35,22.82,1663334494.16
2022-09-16 15:21:40,22.82,1663334499.16
2022-09-16 15:21:45,22.82,1663334504.16
2022-09-16 15:21:50,22.82,1663334509.16
2022-09-16 15:21:55,24.01,1663334514.16
2022-09-16 15:22:00,24.01,1663334519.16
2022-09-16 15:22:05,24.01,1663334524.16
2022-09-16 15:22:10,24.01,1663334529.16
2022-09-16 15:22:15,24.87,1663334534.16
2022-09-16 15:22:20,24.87,1663334539.16
2022-09-16 15:22:25,24.87,1663334544.16
2022-09-16 15:22:30,24.87,1663334549.16
2022-09-16 15:22:35,22.95,1663334554.16
2022-09-16 15:22:40,22.95,1663334559.16
2022-09-16 15:22:45,22.95,1663334564.16
2022-09-16 15:22:50,22.95,1663334569.16
2022-09-16 15:22:55,21.60,1663334574.16
2022-09-16 15:23:00,21.60,1663334579.16
2022-09-16 15:23:05,21.60,1663334584.16
2022-09-16 15:23:10,21.60,1663334589.16
2022-09-16 15:23:15,23.88,1663334594.16
2022-09-16 15:23:20,23.88,1663334599.16
2022-09-16 15:23:25,23.88,1663334604.16
2022-09-16 15:23:30,23.88,1663334609.16
2022-09-16 15:23:35,22.03,1663334614.16
2022-09-16 15:23:40,22.03,1663334619.16
2022-09-16 15:23:45,21.83,1663334624.16
2022-09-16 15:23:50,21.83,1663334629.16
2022-09-16 15:23:55,17.84,1663334634.16
2022-09-16 15:24:00,17.84,1663334639.16
2022-09-16 15:24:05,17.84,1663334644.16
2022-09-16 15:24:10,17.84,1663334649.16
2022-09-16 15:24:15,19.18,1663334654.16
2022-09-16 15:24:20,19.18,1663334659.16
2022-09-16 15:24:25,19.18,1663334664.16
2022-09-16 15:24:30,19.18,1663334669.16
2022-09-16 15:24:35,30.68,1663334674.16
2022-09-16 15:24:40,30.68,1663334679.16
2022-09-16 15:24:45,30.68,1663334684.16
2022-09-16 15:24:50,30.68,1663334689.16
2022-09-16 15:24:55,25.08,1663334694.16
2022-09-16 15:25:00,25.08,1663334699.16
2022-09-16 15:25:05,25.08,1663334704.16
2022-09-16 15:25:10,25.08,1663334709.16
2022-09-16 15:25:15,22.69,1663334714.16
2022-09-16 15:25:20,22.69,1663334719.16
2022-09-16 15:25:25,22.69,1663334724.16
2022-09-16 15:25:30,22.69,1663334729.16
2022-09-16 15:25:35,23.91,1663334734.16
2022-09-16 15:25:40,23.91,1663334739.16
2022-09-16 15:25:45,23.91,1663334744.16
2022-09-16 15:25:50,23.91,1663334749.16
2022-09-16 15:25:55,6.86,1663334754.16
2022-09-16 15:26:00,6.86,1663334759.16
2022-09-16 15:26:05,6.86,1663334764.16
2022-09-16 15:26:10,6.86,1663334769.16
2022-09-16 15:26:15,6.24,1663334774.16
2022-09-16 15:26:20,6.24,1663334779.16
2022-09-16 15:26:25,6.24,1663334784.16
2022-09-16 15:26:30,6.24,1663334789.16
2022-09-16 15:26:35,6.11,1663334794.16
2022-09-16 15:26:40,6.11,1663334799.16
2022-09-16 15:26:45,6.11,1663334804.16
2022-09-16 15:26:50,6.11,1663334809.16
2022-09-16 15:26:55,6.09,1663334814.16
2022-09-16 15:27:00,6.09,1663334819.16
2022-09-16 15:27:05,6.09,1663334824.16
2022-09-16 15:27:10,6.09,1663334829.16
2022-09-16 15:27:15,5.68,1663334834.16
2022-09-16 15:27:20,5.68,1663334839.16
2022-09-16 15:27:25,5.68,1663334844.16
2022-09-16 15:27:30,5.68,1663334849.16
2022-09-16 15:27:35,32.84,1663334854.16
2022-09-16 15:27:40,32.84,1663334859.16
2022-09-16 15:27:45,32.84,1663334864.16
2022-09-16 15:27:50,32.84,1663334869.16
2022-09-16 15:27:55,27.11,1663334874.16
2022-09-16 15:28:00,27.11,1663334879.16
2022-09-16 15:28:05,27.11,1663334884.16
2022-09-16 15:28:10,27.11,1663334889.16
2022-09-16 15:28:15,27.24,1663334894.16
2022-09-16 15:28:20,27.02,1663334899.16
2022-09-16 15:28:25,27.02,1663334904.16
2022-09-16 15:28:30,27.02,1663334909.16
2022-09-16 15:28:35,25.36,1663334914.16
2022-09-16 15:28:40,25.36,1663334919.16
2022-09-16 15:28:45,25.36,1663334924.16
2022-09-16 15:28:50,25.36,1663334929.16
2022-09-16 15:28:55,27.84,1663334934.16
2022-09-16 15:29:00,27.84,1663334939.16
2022-09-16 15:29:05,27.84,1663334944.16
2022-09-16 15:29:10,27.84,1663334949.16
2022-09-16 15:29:15,27.26,1663334954.16
2022-09-16 15:29:20,27.26,1663334959.16
2022-09-16 15:29:25,27.26,1663334964.16
2022-09-16 15:29:30,27.26,1663334969.16
2022-09-16 15:29:35,24.97,1663334974.16
2022-09-16 15:29:40,24.97,1663334979.16
2022-09-16 15:29:45,24.97,1663334984.16
2022-09-16 15:29:50,24.97,1663334989.16
2022-09-16 15:29:55,25.08,1663334994.16
2022-09-16 15:30:00,25.08,1663334999.16
2022-09-16 15:30:05,25.08,1663335004.16
2022-09-16 15:30:10,25.08,1663335009.16
2022-09-16 15:30:15,22.86,1663335014.16
2022-09-16 15:30:20,22.86,1663335019.16
2022-09-16 15:30:25,22.86,1663335024.16
2022-09-16 15:30:30,22.86,1663335029.16
2022-09-16 15:30:35,24.31,1663335034.16
2022-09-16 15:30:40,24.31,1663335039.16
2022-09-16 15:30:45,24.31,1663335044.16
2022-09-16 15:30:50,24.31,1663335049.16
2022-09-16 15:30:55,23.56,1663335054.16
2022-09-16 15:31:00,23.56,1663335059.16
2022-09-16 15:31:05,23.56,1663335064.16
2022-09-16 15:31:10,23.56,1663335069.16
2022-09-16 15:31:15,22.48,1663335074.16
2022-09-16 15:31:20,22.48,1663335079.16
2022-09-16 15:31:25,22.48,1663335084.16
2022-09-16 15:31:30,22.48,1663335089.16
2022-09-16 15:31:35,23.41,1663335094.16
2022-09-16 15:31:40,23.41,1663335099.16
2022-09-16 15:31:45,23.41,1663335104.16
2022-09-16 15:31:50,23.41,1663335109.16
2022-09-16 15:31:55,16.02,1663335114.16
2022-09-16 15:32:00,16.02,1663335119.16
2022-09-16 15:32:05,16.02,1663335124.16
2022-09-16 15:32:10,16.02,1663335129.16
2022-09-16 15:32:15,18.61,1663335134.16
2022-09-16 15:32:20,18.61,1663335139.16
2022-09-16 15:32:25,18.61,1663335144.16
2022-09-16 15:32:30,18.61,1663335149.16
2022-09-16 15:32:35,30.59,1663335154.16
2022-09-16 15:32:40,30.59,1663335159.16
2022-09-16 15:32:45,30.59,1663335164.16
2022-09-16 15:32:50,30.59,1663335169.16
2022-09-16 15:32:55,25.25,1663335174.16
2022-09-16 15:33:00,25.25,1663335179.16
2022-09-16 15:33:05,25.25,1663335184.16
2022-09-16 15:33:10,25.25,1663335189.16
2022-09-16 15:33:15,23.89,1663335194.16
2022-09-16 15:33:20,23.89,1663335199.16
2022-09-16 15:33:25,23.89,1663335204.16
2022-09-16 15:33:30,23.89,1663335209.16
2022-09-16 15:33:35,24.23,1663335214.16
2022-09-16 15:33:40,24.23,1663335219.16
2022-09-16 15:33:45,24.23,1663335224.16
2022-09-16 15:33:50,24.23,1663335229.16
2022-09-16 15:33:55,6.79,1663335234.16
2022-09-16 15:34:00,6.79,1663335239.16
2022-09-16 15:34:05,6.79,1663335244.16
2022-09-16 15:34:10,6.79,1663335249.16
2022-09-16 15:34:15,6.52,1663335254.16
2022-09-16 15:34:20,6.52,1663335259.16
2022-09-16 15:34:25,6.52,1663335264.16
2022-09-16 15:34:30,6.52,1663335269.16
2022-09-16 15:34:35,6.26,1663335274.16
2022-09-16 15:34:40,6.26,1663335279.16
2022-09-16 15:34:45,6.26,1663335284.16
2022-09-16 15:34:50,6.26,1663335289.16
2022-09-16 15:34:55,6.32,1663335294.16
2022-09-16 15:35:00,6.32,1663335299.16
2022-09-16 15:35:05,6.32,1663335304.16
2022-09-16 15:35:10,6.32,1663335309.16
2022-09-16 15:35:15,6.26,1663335314.16
2022-09-16 15:35:20,6.26,1663335319.16
2022-09-16 15:35:25,6.26,1663335324.16
2022-09-16 15:35:30,6.26,1663335329.16
2022-09-16 15:35:35,31.87,1663335334.16
2022-09-16 15:35:40,31.87,1663335339.16
2022-09-16 15:35:45,31.75,1663335344.16
2022-09-16 15:35:50,31.75,1663335349.16
2022-09-16 15:35:55,27.67,1663335354.16
2022-09-16 15:36:00,27.67,1663335359.16
2022-09-16 15:36:05,27.58,1663335364.16
2022-09-16 15:36:10,27.58,1663335369.16
