,Time,smart plug measure,timestamp
0,2022-09-05 20:04:45,15.9,1662401085
1,2022-09-05 20:04:50,15.9,1662401090
2,2022-09-05 20:04:55,16.5,1662401095
3,2022-09-05 20:05:00,16.5,1662401100
4,2022-09-05 20:05:05,16.5,1662401105
5,2022-09-05 20:05:10,16.5,1662401110
6,2022-09-05 20:05:15,15.5,1662401115
7,2022-09-05 20:05:20,15.5,1662401120
8,2022-09-05 20:05:25,15.5,1662401125
9,2022-09-05 20:05:30,15.5,1662401130
10,2022-09-05 20:05:35,29.6,1662401135
11,2022-09-05 20:05:40,29.6,1662401140
12,2022-09-05 20:05:45,29.6,1662401145
13,2022-09-05 20:05:50,29.6,1662401150
14,2022-09-05 20:05:55,25.9,1662401155
15,2022-09-05 20:06:00,25.9,1662401160
16,2022-09-05 20:06:05,25.9,1662401165
17,2022-09-05 20:06:10,25.9,1662401170
18,2022-09-05 20:06:15,25.1,1662401175
19,2022-09-05 20:06:20,25.1,1662401180
20,2022-09-05 20:06:25,25.1,1662401185
21,2022-09-05 20:06:30,25.1,1662401190
22,2022-09-05 20:06:35,25.4,1662401195
23,2022-09-05 20:06:40,25.4,1662401200
24,2022-09-05 20:06:45,25.4,1662401205
25,2022-09-05 20:06:50,25.4,1662401210
26,2022-09-05 20:06:55,29.3,1662401215
27,2022-09-05 20:07:00,29.3,1662401220
28,2022-09-05 20:07:05,30.5,1662401225
29,2022-09-05 20:07:10,30.5,1662401230
30,2022-09-05 20:07:15,26.2,1662401235
31,2022-09-05 20:07:20,26.2,1662401240
32,2022-09-05 20:07:25,26.2,1662401245
33,2022-09-05 20:07:30,26.2,1662401250
34,2022-09-05 20:07:35,29.0,1662401255
35,2022-09-05 20:07:40,29.0,1662401260
36,2022-09-05 20:07:45,29.0,1662401265
37,2022-09-05 20:07:50,29.0,1662401270
38,2022-09-05 20:07:55,30.0,1662401275
39,2022-09-05 20:08:00,30.0,1662401280
40,2022-09-05 20:08:05,30.0,1662401285
41,2022-09-05 20:08:10,30.0,1662401290
42,2022-09-05 20:08:15,29.9,1662401295
43,2022-09-05 20:08:20,30.0,1662401300
44,2022-09-05 20:08:25,30.0,1662401305
45,2022-09-05 20:08:30,30.0,1662401310
46,2022-09-05 20:08:35,27.6,1662401315
47,2022-09-05 20:08:40,27.6,1662401320
48,2022-09-05 20:08:45,27.6,1662401325
49,2022-09-05 20:08:50,27.6,1662401330
50,2022-09-05 20:08:55,27.5,1662401335
51,2022-09-05 20:09:00,27.5,1662401340
52,2022-09-05 20:09:05,27.5,1662401345
53,2022-09-05 20:09:10,27.5,1662401350
54,2022-09-05 20:09:15,29.6,1662401355
55,2022-09-05 20:09:20,29.6,1662401360
56,2022-09-05 20:09:25,29.6,1662401365
57,2022-09-05 20:09:30,29.6,1662401370
58,2022-09-05 20:09:35,29.2,1662401375
59,2022-09-05 20:09:40,29.2,1662401380
60,2022-09-05 20:09:45,29.5,1662401385
61,2022-09-05 20:09:50,29.5,1662401390
62,2022-09-05 20:09:55,29.5,1662401395
63,2022-09-05 20:10:00,29.5,1662401400
64,2022-09-05 20:10:05,29.5,1662401405
65,2022-09-05 20:10:10,29.5,1662401410
66,2022-09-05 20:10:15,29.1,1662401415
67,2022-09-05 20:10:20,29.1,1662401420
68,2022-09-05 20:10:25,29.1,1662401425
69,2022-09-05 20:10:30,29.1,1662401430
70,2022-09-05 20:10:35,29.8,1662401435
71,2022-09-05 20:10:40,29.8,1662401440
72,2022-09-05 20:10:45,29.8,1662401445
73,2022-09-05 20:10:50,29.8,1662401450
74,2022-09-05 20:10:55,31.1,1662401455
75,2022-09-05 20:11:00,31.1,1662401460
76,2022-09-05 20:11:05,31.1,1662401465
77,2022-09-05 20:11:10,31.1,1662401470
78,2022-09-05 20:11:15,32.1,1662401475
79,2022-09-05 20:11:20,32.1,1662401480
80,2022-09-05 20:11:25,32.1,1662401485
81,2022-09-05 20:11:30,32.1,1662401490
82,2022-09-05 20:11:35,31.4,1662401495
83,2022-09-05 20:11:40,31.4,1662401500
84,2022-09-05 20:11:45,31.4,1662401505
85,2022-09-05 20:11:50,31.4,1662401510
86,2022-09-05 20:11:55,12.5,1662401515
87,2022-09-05 20:12:00,12.5,1662401520
88,2022-09-05 20:12:05,12.5,1662401525
89,2022-09-05 20:12:10,12.5,1662401530
90,2022-09-05 20:12:15,15.4,1662401535
91,2022-09-05 20:12:20,15.4,1662401540
92,2022-09-05 20:12:25,15.4,1662401545
93,2022-09-05 20:12:30,15.4,1662401550
94,2022-09-05 20:12:35,15.2,1662401555
95,2022-09-05 20:12:40,15.2,1662401560
96,2022-09-05 20:12:45,15.2,1662401565
97,2022-09-05 20:12:50,15.2,1662401570
98,2022-09-05 20:12:55,15.6,1662401575
99,2022-09-05 20:13:00,15.6,1662401580
100,2022-09-05 20:13:05,15.6,1662401585
101,2022-09-05 20:13:10,15.6,1662401590
102,2022-09-05 20:13:15,11.8,1662401595
103,2022-09-05 20:13:20,11.8,1662401600
104,2022-09-05 20:13:25,11.8,1662401605
105,2022-09-05 20:13:30,11.8,1662401610
106,2022-09-05 20:13:35,28.5,1662401615
107,2022-09-05 20:13:40,28.5,1662401620
108,2022-09-05 20:13:45,28.5,1662401625
109,2022-09-05 20:13:50,28.5,1662401630
110,2022-09-05 20:13:55,29.4,1662401635
111,2022-09-05 20:14:00,29.4,1662401640
112,2022-09-05 20:14:05,29.4,1662401645
113,2022-09-05 20:14:10,29.4,1662401650
114,2022-09-05 20:14:15,28.9,1662401655
115,2022-09-05 20:14:20,28.9,1662401660
116,2022-09-05 20:14:25,28.9,1662401665
117,2022-09-05 20:14:30,28.9,1662401670
118,2022-09-05 20:14:35,28.8,1662401675
119,2022-09-05 20:14:40,28.8,1662401680
120,2022-09-05 20:14:45,28.8,1662401685
121,2022-09-05 20:14:50,28.8,1662401690
122,2022-09-05 20:14:55,35.2,1662401695
123,2022-09-05 20:15:00,35.2,1662401700
124,2022-09-05 20:15:05,35.1,1662401705
125,2022-09-05 20:15:10,35.1,1662401710
126,2022-09-05 20:15:15,35.2,1662401715
127,2022-09-05 20:15:20,35.2,1662401720
128,2022-09-05 20:15:25,35.2,1662401725
129,2022-09-05 20:15:30,35.2,1662401730
130,2022-09-05 20:15:35,35.7,1662401735
131,2022-09-05 20:15:40,35.7,1662401740
132,2022-09-05 20:15:45,35.7,1662401745
133,2022-09-05 20:15:50,35.7,1662401750
134,2022-09-05 20:15:55,35.8,1662401755
135,2022-09-05 20:16:00,35.8,1662401760
136,2022-09-05 20:16:05,35.8,1662401765
137,2022-09-05 20:16:10,35.8,1662401770
138,2022-09-05 20:16:15,30.6,1662401775
139,2022-09-05 20:16:20,30.6,1662401780
140,2022-09-05 20:16:25,30.6,1662401785
141,2022-09-05 20:16:30,30.6,1662401790
142,2022-09-05 20:16:35,30.5,1662401795
143,2022-09-05 20:16:40,30.5,1662401800
144,2022-09-05 20:16:45,30.5,1662401805
145,2022-09-05 20:16:50,30.5,1662401810
146,2022-09-05 20:16:55,30.7,1662401815
147,2022-09-05 20:17:00,30.7,1662401820
148,2022-09-05 20:17:05,30.7,1662401825
149,2022-09-05 20:17:10,30.7,1662401830
150,2022-09-05 20:17:15,35.8,1662401835
151,2022-09-05 20:17:20,35.8,1662401840
152,2022-09-05 20:17:25,35.8,1662401845
153,2022-09-05 20:17:30,35.8,1662401850
154,2022-09-05 20:17:35,35.5,1662401855
155,2022-09-05 20:17:40,35.5,1662401860
156,2022-09-05 20:17:45,35.5,1662401865
157,2022-09-05 20:17:50,35.5,1662401870
158,2022-09-05 20:17:55,27.1,1662401875
159,2022-09-05 20:18:00,27.1,1662401880
160,2022-09-05 20:18:05,27.1,1662401885
161,2022-09-05 20:18:10,27.1,1662401890
162,2022-09-05 20:18:15,28.9,1662401895
163,2022-09-05 20:18:20,28.9,1662401900
164,2022-09-05 20:18:25,28.9,1662401905
165,2022-09-05 20:18:30,28.9,1662401910
166,2022-09-05 20:18:35,37.5,1662401915
167,2022-09-05 20:18:40,37.5,1662401920
168,2022-09-05 20:18:45,37.5,1662401925
169,2022-09-05 20:18:50,37.5,1662401930
170,2022-09-05 20:18:55,37.0,1662401935
171,2022-09-05 20:19:00,37.0,1662401940
172,2022-09-05 20:19:05,37.0,1662401945
173,2022-09-05 20:19:10,37.0,1662401950
174,2022-09-05 20:19:15,34.1,1662401955
175,2022-09-05 20:19:20,34.1,1662401960
176,2022-09-05 20:19:25,34.1,1662401965
177,2022-09-05 20:19:30,34.1,1662401970
178,2022-09-05 20:19:35,35.1,1662401975
179,2022-09-05 20:19:40,35.1,1662401980
180,2022-09-05 20:19:45,35.2,1662401985
181,2022-09-05 20:19:50,35.2,1662401990
182,2022-09-05 20:19:55,11.0,1662401995
183,2022-09-05 20:20:00,11.0,1662402000
184,2022-09-05 20:20:05,11.0,1662402005
185,2022-09-05 20:20:10,11.0,1662402010
186,2022-09-05 20:20:15,10.8,1662402015
187,2022-09-05 20:20:20,10.8,1662402020
188,2022-09-05 20:20:25,10.8,1662402025
189,2022-09-05 20:20:30,10.8,1662402030
190,2022-09-05 20:20:35,10.7,1662402035
191,2022-09-05 20:20:40,10.7,1662402040
192,2022-09-05 20:20:45,10.7,1662402045
193,2022-09-05 20:20:50,10.7,1662402050
194,2022-09-05 20:20:55,10.2,1662402055
195,2022-09-05 20:21:00,10.2,1662402060
196,2022-09-05 20:21:05,10.2,1662402065
197,2022-09-05 20:21:10,10.2,1662402070
198,2022-09-05 20:21:15,10.4,1662402075
199,2022-09-05 20:21:20,10.4,1662402080
200,2022-09-05 20:21:25,10.4,1662402085
201,2022-09-05 20:21:30,10.4,1662402090
202,2022-09-05 20:21:35,30.5,1662402095
203,2022-09-05 20:21:40,30.5,1662402100
204,2022-09-05 20:21:45,30.5,1662402105
205,2022-09-05 20:21:50,30.5,1662402110
206,2022-09-05 20:21:55,30.7,1662402115
207,2022-09-05 20:22:00,30.7,1662402120
208,2022-09-05 20:22:05,30.7,1662402125
209,2022-09-05 20:22:10,30.7,1662402130
210,2022-09-05 20:22:15,32.2,1662402135
211,2022-09-05 20:22:20,32.2,1662402140
212,2022-09-05 20:22:25,32.2,1662402145
213,2022-09-05 20:22:30,32.2,1662402150
214,2022-09-05 20:22:35,32.1,1662402155
215,2022-09-05 20:22:40,32.1,1662402160
216,2022-09-05 20:22:45,32.1,1662402165
217,2022-09-05 20:22:50,32.1,1662402170
218,2022-09-05 20:22:55,39.1,1662402175
219,2022-09-05 20:23:00,39.1,1662402180
220,2022-09-05 20:23:05,39.1,1662402185
221,2022-09-05 20:23:10,39.1,1662402190
222,2022-09-05 20:23:15,37.8,1662402195
223,2022-09-05 20:23:20,37.8,1662402200
224,2022-09-05 20:23:25,37.8,1662402205
225,2022-09-05 20:23:30,37.8,1662402210
226,2022-09-05 20:23:35,41.8,1662402215
227,2022-09-05 20:23:40,41.8,1662402220
228,2022-09-05 20:23:45,41.8,1662402225
229,2022-09-05 20:23:50,41.8,1662402230
230,2022-09-05 20:23:55,41.8,1662402235
231,2022-09-05 20:24:00,41.8,1662402240
232,2022-09-05 20:24:05,42.7,1662402245
233,2022-09-05 20:24:10,42.7,1662402250
234,2022-09-05 20:24:15,34.3,1662402255
235,2022-09-05 20:24:20,34.3,1662402260
236,2022-09-05 20:24:25,34.3,1662402265
237,2022-09-05 20:24:30,34.3,1662402270
238,2022-09-05 20:24:35,34.2,1662402275
239,2022-09-05 20:24:40,34.2,1662402280
240,2022-09-05 20:24:45,34.2,1662402285
241,2022-09-05 20:24:50,34.2,1662402290
242,2022-09-05 20:24:55,39.3,1662402295
243,2022-09-05 20:25:00,39.3,1662402300
244,2022-09-05 20:25:05,39.3,1662402305
245,2022-09-05 20:25:10,39.3,1662402310
246,2022-09-05 20:25:15,38.5,1662402315
247,2022-09-05 20:25:20,38.5,1662402320
248,2022-09-05 20:25:25,38.5,1662402325
249,2022-09-05 20:25:30,38.5,1662402330
250,2022-09-05 20:25:35,22.6,1662402335
251,2022-09-05 20:25:40,22.6,1662402340
252,2022-09-05 20:25:45,22.6,1662402345
253,2022-09-05 20:25:50,22.6,1662402350
254,2022-09-05 20:25:55,23.6,1662402355
255,2022-09-05 20:26:00,23.6,1662402360
256,2022-09-05 20:26:05,23.6,1662402365
257,2022-09-05 20:26:10,23.6,1662402370
258,2022-09-05 20:26:15,41.8,1662402375
259,2022-09-05 20:26:20,41.8,1662402380
260,2022-09-05 20:26:25,41.8,1662402385
261,2022-09-05 20:26:30,41.8,1662402390
262,2022-09-05 20:26:35,37.2,1662402395
263,2022-09-05 20:26:40,37.2,1662402400
264,2022-09-05 20:26:45,37.2,1662402405
265,2022-09-05 20:26:50,37.2,1662402410
266,2022-09-05 20:26:55,32.7,1662402415
267,2022-09-05 20:27:00,32.7,1662402420
268,2022-09-05 20:27:05,32.7,1662402425
269,2022-09-05 20:27:10,32.7,1662402430
270,2022-09-05 20:27:15,39.7,1662402435
271,2022-09-05 20:27:20,39.7,1662402440
272,2022-09-05 20:27:25,39.7,1662402445
273,2022-09-05 20:27:30,39.7,1662402450
274,2022-09-05 20:27:35,38.9,1662402455
275,2022-09-05 20:27:40,38.9,1662402460
276,2022-09-05 20:27:45,38.9,1662402465
277,2022-09-05 20:27:50,38.9,1662402470
278,2022-09-05 20:27:55,9.8,1662402475
279,2022-09-05 20:28:00,9.8,1662402480
280,2022-09-05 20:28:05,9.8,1662402485
281,2022-09-05 20:28:10,9.8,1662402490
282,2022-09-05 20:28:15,12.0,1662402495
283,2022-09-05 20:28:20,12.0,1662402500
284,2022-09-05 20:28:25,12.0,1662402505
285,2022-09-05 20:28:30,12.0,1662402510
286,2022-09-05 20:28:35,12.0,1662402515
287,2022-09-05 20:28:40,12.0,1662402520
288,2022-09-05 20:28:45,12.0,1662402525
289,2022-09-05 20:28:50,12.0,1662402530
290,2022-09-05 20:28:55,12.1,1662402535
291,2022-09-05 20:29:00,12.1,1662402540
292,2022-09-05 20:29:05,12.1,1662402545
293,2022-09-05 20:29:10,12.1,1662402550
294,2022-09-05 20:29:15,32.9,1662402555
295,2022-09-05 20:29:20,32.9,1662402560
296,2022-09-05 20:29:25,32.9,1662402565
297,2022-09-05 20:29:30,32.9,1662402570
298,2022-09-05 20:29:35,32.6,1662402575
299,2022-09-05 20:29:40,32.6,1662402580
300,2022-09-05 20:29:45,32.6,1662402585
301,2022-09-05 20:29:50,32.6,1662402590
302,2022-09-05 20:29:55,29.6,1662402595
303,2022-09-05 20:30:00,29.6,1662402600
304,2022-09-05 20:30:05,29.6,1662402605
305,2022-09-05 20:30:10,29.6,1662402610
306,2022-09-05 20:30:15,29.4,1662402615
307,2022-09-05 20:30:20,29.4,1662402620
308,2022-09-05 20:30:25,29.4,1662402625
309,2022-09-05 20:30:30,29.4,1662402630
310,2022-09-05 20:30:35,33.1,1662402635
311,2022-09-05 20:30:40,33.1,1662402640
312,2022-09-05 20:30:45,33.1,1662402645
313,2022-09-05 20:30:50,33.1,1662402650
314,2022-09-05 20:30:55,33.2,1662402655
315,2022-09-05 20:31:00,33.2,1662402660
316,2022-09-05 20:31:05,33.2,1662402665
317,2022-09-05 20:31:10,33.2,1662402670
318,2022-09-05 20:31:15,34.0,1662402675
319,2022-09-05 20:31:20,34.0,1662402680
320,2022-09-05 20:31:25,33.7,1662402685
321,2022-09-05 20:31:30,33.7,1662402690
322,2022-09-05 20:31:35,43.8,1662402695
323,2022-09-05 20:31:40,43.8,1662402700
324,2022-09-05 20:31:45,43.8,1662402705
325,2022-09-05 20:31:50,43.8,1662402710
326,2022-09-05 20:31:55,44.0,1662402715
327,2022-09-05 20:32:00,44.0,1662402720
328,2022-09-05 20:32:05,44.0,1662402725
329,2022-09-05 20:32:10,44.0,1662402730
330,2022-09-05 20:32:15,40.0,1662402735
331,2022-09-05 20:32:20,40.0,1662402740
332,2022-09-05 20:32:25,40.0,1662402745
333,2022-09-05 20:32:30,40.0,1662402750
334,2022-09-05 20:32:35,40.2,1662402755
335,2022-09-05 20:32:40,40.2,1662402760
336,2022-09-05 20:32:45,40.2,1662402765
337,2022-09-05 20:32:50,40.2,1662402770
338,2022-09-05 20:32:55,38.1,1662402775
339,2022-09-05 20:33:00,38.1,1662402780
340,2022-09-05 20:33:05,38.1,1662402785
341,2022-09-05 20:33:10,38.1,1662402790
342,2022-09-05 20:33:15,40.3,1662402795
343,2022-09-05 20:33:20,40.3,1662402800
344,2022-09-05 20:33:25,40.3,1662402805
345,2022-09-05 20:33:30,40.3,1662402810
346,2022-09-05 20:33:35,22.0,1662402815
347,2022-09-05 20:33:40,22.0,1662402820
348,2022-09-05 20:33:45,22.0,1662402825
349,2022-09-05 20:33:50,22.0,1662402830
350,2022-09-05 20:33:55,22.7,1662402835
351,2022-09-05 20:34:00,22.7,1662402840
352,2022-09-05 20:34:05,22.7,1662402845
353,2022-09-05 20:34:10,22.7,1662402850
354,2022-09-05 20:34:15,40.3,1662402855
355,2022-09-05 20:34:20,40.3,1662402860
356,2022-09-05 20:34:25,40.3,1662402865
357,2022-09-05 20:34:30,40.3,1662402870
358,2022-09-05 20:34:35,40.9,1662402875
359,2022-09-05 20:34:40,40.9,1662402880
360,2022-09-05 20:34:45,40.9,1662402885
361,2022-09-05 20:34:50,40.9,1662402890
362,2022-09-05 20:34:55,40.6,1662402895
363,2022-09-05 20:35:00,40.6,1662402900
364,2022-09-05 20:35:05,40.6,1662402905
365,2022-09-05 20:35:10,40.6,1662402910
366,2022-09-05 20:35:15,39.5,1662402915
367,2022-09-05 20:35:20,39.5,1662402920
368,2022-09-05 20:35:25,39.5,1662402925
369,2022-09-05 20:35:30,39.5,1662402930
370,2022-09-05 20:35:35,6.9,1662402935
371,2022-09-05 20:35:40,6.9,1662402940
372,2022-09-05 20:35:45,6.9,1662402945
373,2022-09-05 20:35:50,6.9,1662402950
374,2022-09-05 20:35:55,5.8,1662402955
375,2022-09-05 20:36:00,5.8,1662402960
376,2022-09-05 20:36:05,5.8,1662402965
377,2022-09-05 20:36:10,5.8,1662402970
378,2022-09-05 20:36:15,5.2,1662402975
379,2022-09-05 20:36:20,5.2,1662402980
380,2022-09-05 20:36:25,5.2,1662402985
381,2022-09-05 20:36:30,5.2,1662402990
382,2022-09-05 20:36:35,5.2,1662402995
383,2022-09-05 20:36:40,5.2,1662403000
384,2022-09-05 20:36:45,5.2,1662403005
385,2022-09-05 20:36:50,5.2,1662403010
386,2022-09-05 20:36:55,5.2,1662403015
387,2022-09-05 20:37:00,5.2,1662403020
388,2022-09-05 20:37:05,5.2,1662403025
389,2022-09-05 20:37:10,5.2,1662403030
390,2022-09-05 20:37:15,32.6,1662403035
391,2022-09-05 20:37:20,32.6,1662403040
392,2022-09-05 20:37:25,32.6,1662403045
393,2022-09-05 20:37:30,32.6,1662403050
394,2022-09-05 20:37:35,32.7,1662403055
395,2022-09-05 20:37:40,32.7,1662403060
396,2022-09-05 20:37:45,32.7,1662403065
397,2022-09-05 20:37:50,32.7,1662403070
398,2022-09-05 20:37:55,32.8,1662403075
399,2022-09-05 20:38:00,32.8,1662403080
400,2022-09-05 20:38:05,32.8,1662403085
401,2022-09-05 20:38:10,32.8,1662403090
402,2022-09-05 20:38:15,34.0,1662403095
403,2022-09-05 20:38:20,34.0,1662403100
404,2022-09-05 20:38:25,34.0,1662403105
405,2022-09-05 20:38:30,34.0,1662403110
406,2022-09-05 20:38:35,37.1,1662403115
407,2022-09-05 20:38:40,37.1,1662403120
408,2022-09-05 20:38:45,37.1,1662403125
409,2022-09-05 20:38:50,37.1,1662403130
410,2022-09-05 20:38:55,37.1,1662403135
411,2022-09-05 20:39:00,37.1,1662403140
412,2022-09-05 20:39:05,37.1,1662403145
413,2022-09-05 20:39:10,37.1,1662403150
414,2022-09-05 20:39:15,50.7,1662403155
415,2022-09-05 20:39:20,50.7,1662403160
416,2022-09-05 20:39:25,50.7,1662403165
417,2022-09-05 20:39:30,50.7,1662403170
418,2022-09-05 20:39:35,47.2,1662403175
419,2022-09-05 20:39:40,47.2,1662403180
420,2022-09-05 20:39:45,47.2,1662403185
421,2022-09-05 20:39:50,47.2,1662403190
422,2022-09-05 20:39:55,37.1,1662403195
423,2022-09-05 20:40:00,37.1,1662403200
424,2022-09-05 20:40:05,37.1,1662403205
425,2022-09-05 20:40:10,37.1,1662403210
426,2022-09-05 20:40:15,39.2,1662403215
427,2022-09-05 20:40:20,39.2,1662403220
428,2022-09-05 20:40:25,39.2,1662403225
429,2022-09-05 20:40:30,39.2,1662403230
430,2022-09-05 20:40:35,39.4,1662403235
431,2022-09-05 20:40:40,39.4,1662403240
432,2022-09-05 20:40:45,39.4,1662403245
433,2022-09-05 20:40:50,39.4,1662403250
434,2022-09-05 20:40:55,36.0,1662403255
435,2022-09-05 20:41:00,36.0,1662403260
436,2022-09-05 20:41:05,36.0,1662403265
437,2022-09-05 20:41:10,36.0,1662403270
438,2022-09-05 20:41:15,41.2,1662403275
439,2022-09-05 20:41:20,41.2,1662403280
440,2022-09-05 20:41:25,41.2,1662403285
441,2022-09-05 20:41:30,41.2,1662403290
442,2022-09-05 20:41:35,18.0,1662403295
443,2022-09-05 20:41:40,18.0,1662403300
444,2022-09-05 20:41:45,18.0,1662403305
445,2022-09-05 20:41:50,18.0,1662403310
446,2022-09-05 20:41:55,21.8,1662403315
447,2022-09-05 20:42:00,21.8,1662403320
448,2022-09-05 20:42:05,21.8,1662403325
449,2022-09-05 20:42:10,21.8,1662403330
450,2022-09-05 20:42:15,43.2,1662403335
451,2022-09-05 20:42:20,43.2,1662403340
452,2022-09-05 20:42:25,43.2,1662403345
453,2022-09-05 20:42:30,43.2,1662403350
454,2022-09-05 20:42:35,42.5,1662403355
455,2022-09-05 20:42:40,42.5,1662403360
456,2022-09-05 20:42:45,42.5,1662403365
457,2022-09-05 20:42:50,42.5,1662403370
458,2022-09-05 20:42:55,43.7,1662403375
459,2022-09-05 20:43:00,43.7,1662403380
460,2022-09-05 20:43:05,43.7,1662403385
461,2022-09-05 20:43:10,43.7,1662403390
462,2022-09-05 20:43:15,41.1,1662403395
463,2022-09-05 20:43:20,41.1,1662403400
464,2022-09-05 20:43:25,41.1,1662403405
465,2022-09-05 20:43:30,41.1,1662403410
466,2022-09-05 20:43:35,5.9,1662403415
467,2022-09-05 20:43:40,5.9,1662403420
468,2022-09-05 20:43:45,5.9,1662403425
469,2022-09-05 20:43:50,5.9,1662403430
470,2022-09-05 20:43:55,5.9,1662403435
471,2022-09-05 20:44:00,5.9,1662403440
472,2022-09-05 20:44:05,5.9,1662403445
473,2022-09-05 20:44:10,5.9,1662403450
474,2022-09-05 20:44:15,5.5,1662403455
475,2022-09-05 20:44:20,5.5,1662403460
476,2022-09-05 20:44:25,5.5,1662403465
477,2022-09-05 20:44:30,5.5,1662403470
478,2022-09-05 20:44:35,5.3,1662403475
479,2022-09-05 20:44:40,5.3,1662403480
480,2022-09-05 20:44:45,5.3,1662403485
481,2022-09-05 20:44:50,5.3,1662403490
482,2022-09-05 20:44:55,20.8,1662403495
483,2022-09-05 20:45:00,20.8,1662403500
484,2022-09-05 20:45:05,20.8,1662403505
485,2022-09-05 20:45:10,20.8,1662403510
486,2022-09-05 20:45:15,35.4,1662403515
487,2022-09-05 20:45:20,35.4,1662403520
488,2022-09-05 20:45:25,35.4,1662403525
489,2022-09-05 20:45:30,35.4,1662403530
490,2022-09-05 20:45:35,35.9,1662403535
491,2022-09-05 20:45:40,35.9,1662403540
492,2022-09-05 20:45:45,35.9,1662403545
493,2022-09-05 20:45:50,35.9,1662403550
494,2022-09-05 20:45:55,36.7,1662403555
495,2022-09-05 20:46:00,36.7,1662403560
496,2022-09-05 20:46:05,36.7,1662403565
497,2022-09-05 20:46:10,36.7,1662403570
498,2022-09-05 20:46:15,36.1,1662403575
499,2022-09-05 20:46:20,36.1,1662403580
500,2022-09-05 20:46:25,36.1,1662403585
501,2022-09-05 20:46:30,36.1,1662403590
502,2022-09-05 20:46:35,37.7,1662403595
503,2022-09-05 20:46:40,37.7,1662403600
504,2022-09-05 20:46:45,37.7,1662403605
505,2022-09-05 20:46:50,37.7,1662403610
506,2022-09-05 20:46:55,37.8,1662403615
507,2022-09-05 20:47:00,37.8,1662403620
508,2022-09-05 20:47:05,37.8,1662403625
509,2022-09-05 20:47:10,37.8,1662403630
510,2022-09-05 20:47:15,52.9,1662403635
511,2022-09-05 20:47:20,52.9,1662403640
512,2022-09-05 20:47:25,52.8,1662403645
513,2022-09-05 20:47:30,52.8,1662403650
514,2022-09-05 20:47:35,50.5,1662403655
515,2022-09-05 20:47:40,50.5,1662403660
516,2022-09-05 20:47:45,50.5,1662403665
517,2022-09-05 20:47:50,50.5,1662403670
518,2022-09-05 20:47:55,44.0,1662403675
519,2022-09-05 20:48:00,44.0,1662403680
520,2022-09-05 20:48:05,44.0,1662403685
521,2022-09-05 20:48:10,44.0,1662403690
522,2022-09-05 20:48:15,44.9,1662403695
523,2022-09-05 20:48:20,44.9,1662403700
524,2022-09-05 20:48:25,44.9,1662403705
525,2022-09-05 20:48:30,44.9,1662403710
526,2022-09-05 20:48:35,43.5,1662403715
527,2022-09-05 20:48:40,43.5,1662403720
528,2022-09-05 20:48:45,43.5,1662403725
529,2022-09-05 20:48:50,43.5,1662403730
530,2022-09-05 20:48:55,43.1,1662403735
531,2022-09-05 20:49:00,43.1,1662403740
532,2022-09-05 20:49:05,43.1,1662403745
533,2022-09-05 20:49:10,43.1,1662403750
534,2022-09-05 20:49:15,18.4,1662403755
535,2022-09-05 20:49:20,18.4,1662403760
536,2022-09-05 20:49:25,19.7,1662403765
